qucb,thomp,ucb
56.978855,15.066138,194.80057
58.52935,305.4497,363.03616
73.555336,142.89874,147.32188
82.57217,61.989647,43.542927
93.94473,131.25792,463.9057
80.57208,308.60217,364.13644
57.965206,28.589947,121.864075
80.59715,183.07722,237.96935
33.228848,15.323203,35.64151
111.12008,62.66968,569.73804
50.749165,39.178654,99.77597
29.162924,1.0763687,29.078373
88.444855,27.583242,313.17258
20.703531,6.722958,28.149397
54.385727,43.055367,537.9882
106.6227,405.3164,201.44983
72.693634,118.879135,364.85745
38.33462,2.5008497,351.42926
91.71467,147.54686,450.0564
52.78127,16.835043,392.18503
38.293808,69.368225,57.08129
71.096466,29.380735,155.87123
23.945906,100.10993,84.47108
68.342865,66.84833,311.9114
69.471924,22.94438,104.06199
68.23082,139.69241,425.62656
74.84871,159.6742,433.08176
96.25295,137.27174,558.83905
112.37563,34.07457,805.5106
72.82165,83.03675,298.9189
86.17572,97.138336,620.1135
71.20647,96.81626,121.938805
70.095215,524.66394,223.81346
87.9491,86.133545,493.8995
857.61334,104.97983,267.25632
60.028923,145.71918,443.77576
122.89886,35.17956,308.64365
64.76734,19.416737,147.98306
84.28815,14.472261,456.85983
100.76663,102.327286,136.11984
45.31729,44.647957,87.6617
91.73754,369.814,295.55667
86.43846,156.0232,313.12997
56.791645,22.664474,318.90985
31.114563,178.70753,110.61148
61.018856,101.49127,341.75793
125.48107,235.08511,183.85657
57.53502,20.846022,188.74886
54.219177,10.795428,177.65376
116.20327,49.199715,259.25873
65.775055,155.324,108.831085
1.5160367,53.91008,149.52281
92.903465,29.370584,522.83734
49.70005,582.7068,295.55167
22.947916,26.893547,19.348057
77.89072,43.84513,138.19414
79.63886,366.96808,380.85184
72.867546,301.98633,404.43387
92.36624,87.02512,318.00015
62.191856,33.037514,609.47406
97.13291,295.90405,272.09747
1270.926,276.89713,541.5823
115.88229,219.28207,296.33142
62.743954,187.07417,106.45513
82.68972,186.49634,334.9478
74.17545,166.14844,141.67781
74.32705,49.03898,112.42319
72.712105,33.925163,442.06384
97.06617,224.09862,228.63644
64.15009,21.42004,408.13605
78.58231,4.135026,189.00024
64.73851,123.540504,255.17084
54.098232,41.992046,196.2744
52.497192,155.19029,83.222855
59.662422,50.075756,97.78036
65.911194,407.15768,146.3363
39.802692,42.25271,67.521286
94.87417,119.17822,617.80664
89.56147,52.53636,145.9158
56.823032,128.34958,201.89151
726.65594,244.85048,371.0246
66.252525,205.6105,248.43987
90.71239,187.11893,168.88269
58.295628,288.23572,448.27463
78.57189,343.6902,227.12001
74.956406,165.54385,148.05696
90.23616,246.01167,536.0166
103.492,182.56166,101.626465
63.287632,189.51459,220.62627
1045.6952,60.501575,349.55862
121.743164,38.771374,529.50256
67.74852,87.083305,465.8401
28.743252,28.809437,27.155558
71.34598,36.41825,67.36846
41.261913,155.89543,69.22467
110.808205,444.3102,343.37805
37.248287,552.5387,200.96506
68.07966,159.2626,206.13945
94.92085,229.17064,441.6131
2.8043528,0.49608076,3.016666
73.122986,130.76935,711.90656
110.079025,762.5361,317.10406
82.758026,60.63225,112.57169
78.299995,206.77898,750.16327
81.88177,118.05018,397.5115
55.217094,378.83795,192.87828
76.8951,45.87703,275.5161
80.52482,38.21291,391.34814
79.970955,118.13969,344.19345
61.868145,109.75514,180.92262
43.764,26.545246,262.91107
66.566505,99.64826,183.94833
79.2422,170.18114,117.99004
83.10477,53.986176,125.43208
117.88483,279.6602,388.91974
115.97575,386.16907,562.76483
66.14097,53.662308,396.97144
59.385952,51.02442,236.42531
76.935684,127.875824,417.6394
119.05237,102.41056,451.33426
110.116005,72.14032,566.4583
80.16089,200.4685,576.687
37.053802,83.0735,89.745575
89.83373,56.952114,596.02075
68.069046,292.89496,388.55438
113.22579,103.58513,540.00903
53.58229,126.13176,491.69785
67.39671,82.4191,256.18622
74.794685,123.912285,199.54169
88.53413,78.23,517.14777
59.981655,212.28758,567.24536
45.052467,34.885708,38.002144
76.6101,28.368029,454.28732
19.432419,3.1290512,21.87919
61.352074,42.028778,192.68521
64.70599,96.48033,131.40839
56.964733,13.252124,115.178894
71.01369,121.07644,64.590614
69.42425,157.31384,498.07803
73.9285,467.73685,218.38133
25.171072,2.4886186,50.571667
108.45397,112.70294,168.25266
81.95765,173.34023,137.49448
37.204056,163.54837,145.23984
44.397064,15.189903,44.249317
54.532726,99.765656,389.66263
83.12366,134.24025,417.5939
91.97808,52.341587,411.47586
82.07059,87.76148,448.54025
50.132572,132.39316,154.13321
20.597279,42.53476,33.81369
59.91726,193.07855,335.56235
58.46393,122.06337,326.43463
72.375305,158.78801,662.2216
95.25087,330.26392,157.57397
37.9749,54.79547,40.193474
59.652687,26.592457,69.944374
121.936745,278.75143,329.6162
11.481002,18.619337,9.963432
117.420166,9.008592,183.5579
114.71777,656.6756,352.56088
66.51302,48.74025,489.20102
50.18872,141.2116,106.237854
46.33036,48.061543,285.2049
86.646095,54.768707,98.71575
71.72752,166.19257,362.78528
72.277054,144.7508,240.53677
101.62695,20.225737,162.5106
51.05339,90.85368,107.83509
64.84604,811.2368,464.03943
64.0485,7.233999,225.90874
44.078613,86.75619,66.17818
94.36203,169.22615,284.24014
55.59478,224.77074,456.1628
55.16856,18.323069,58.74954
76.44365,59.64082,261.595
87.769966,114.903885,282.08707
655.4398,143.22949,611.28064
32.14388,58.899982,115.53458
52.108967,236.8955,298.27713
90.89561,34.51039,464.9239
71.3872,149.76225,299.13095
58.770023,204.02287,316.75333
83.18629,1.4420655,335.7465
27.343365,37.464485,23.717663
57.400803,158.08502,491.14514
22.75636,138.53714,80.841225
37.35186,21.203045,241.5939
51.367126,100.08156,178.84418
39.732136,14.538087,57.07091
54.363808,89.76659,99.27658
86.88334,18.36658,372.62704
31.284037,54.96101,59.096157
75.18381,36.429028,436.7707
47.09618,87.16253,39.82096
46.949314,28.862072,128.79265
89.744,112.233604,484.8265
2.8252718,246.31761,148.16133
87.302475,51.16219,557.32404
44.113277,179.19519,192.18532
63.325108,62.08756,640.5285
104.983925,121.543945,357.7016
54.059204,161.64043,155.14626
113.52945,64.34173,488.2492
42.6,49.652874,503.04233
70.42609,855.67377,385.4777
61.912815,148.51923,615.69617
44.142513,99.420616,76.14147
76.13374,48.304127,514.61395
44.683216,89.13575,86.23449
92.32246,5.1689267,419.61618
76.548645,340.96854,347.80515
49.41853,149.85393,279.11102
44.700115,186.19444,117.814445
50.835667,27.443474,267.63382
82.73948,98.80874,238.17769
60.19122,77.66561,460.86676
61.896004,197.74512,199.842
24.11145,39.107452,22.073458
93.41338,171.35213,300.89014
79.74267,182.22389,137.50316
48.660137,31.038277,40.589485
61.45447,191.14612,95.02066
78.74497,293.60712,145.65132
81.309166,6.0411325,188.65488
80.12616,24.453447,727.5664
78.85706,5.9843216,209.83221
101.44195,68.08929,482.0986
89.83857,243.70483,154.23538
69.262566,16.351482,371.68436
45.034096,30.010777,228.75113
125.86505,12.883339,534.76263
100.74853,124.261444,252.90326
108.59779,107.250916,163.4731
30.386198,20.97094,29.364464
81.140625,335.64255,843.8785
47.57469,205.47285,504.3935
105.81089,248.2324,161.69086
99.84155,55.39732,323.81192
91.297806,27.610247,384.642
85.74336,817.6161,410.96936
56.921963,97.45598,376.45554
116.338684,94.81271,194.46762
88.38105,4.3017325,769.0759
88.35342,35.14308,275.86874
115.25416,147.83595,468.23898
66.57012,60.141983,66.73222
65.46596,122.41433,395.85553
134.99712,25.635515,696.47296
8.6874895,13.70141,8.894723
63.203926,237.0524,277.46457
100.837265,282.752,365.01544
73.649574,28.0531,402.21213
67.00989,475.02524,202.51099
113.25978,29.159624,588.8468
49.040615,26.900991,400.79926
97.87018,183.01657,383.30243
70.29242,54.25221,103.12655
64.76767,265.39865,405.11035
33.54265,34.353664,75.902466
97.47623,96.81345,451.47766
50.77351,24.144875,389.1887
134.68948,300.2407,390.0131
101.82908,123.04321,425.14966
69.316635,454.23102,261.21008
115.075386,37.339607,193.93079
51.071274,152.91557,183.2326
88.178986,54.048923,254.59369
124.32951,244.10472,504.46176
139.77892,71.86306,536.54553
56.899765,8.236316,47.87904
104.10494,123.53112,304.0707
37.234344,239.57101,120.17429
45.4716,75.8569,153.97029
62.943794,95.258965,357.7182
92.86146,161.75243,504.29602
69.38616,51.660934,196.59625
57.867943,68.21505,417.14545
121.51222,116.22746,438.74658
70.74325,139.3458,389.51907
67.23587,263.61816,274.9566
93.35129,177.09583,534.73566
41.098602,270.06003,125.89196
71.01723,269.33038,325.16534
105.64949,491.52737,494.2649
90.694,263.66592,252.41028
91.34873,167.28275,213.4403
60.813496,66.83051,174.88203
68.62682,70.97174,382.23016
65.20953,76.417984,480.38556
81.08656,214.9813,228.44118
68.04946,105.20429,108.16757
84.8732,133.29121,531.5688
65.805275,40.473885,178.99171
53.563667,95.78276,204.81805
9.433816,11.527242,11.037381
66.439926,486.47855,290.7219
70.2045,74.156265,203.04053
114.5581,75.233696,361.35223
77.17173,151.15099,275.55164
60.363525,61.81789,220.60759
85.318054,140.29266,355.29416
142.73833,110.859375,542.2482
71.62431,3.1535196,251.13403
90.90373,127.61829,691.33093
67.30204,36.419373,337.31824
113.46011,18.091066,612.8653
79.19068,64.943634,381.328
60.320732,54.70474,187.09091
98.30356,38.80625,320.6242
94.67734,560.30426,513.8848
131.5583,89.01283,403.17035
66.230385,517.48145,357.30734
62.29144,237.45535,278.0583
58.624744,151.80034,553.0513
62.626713,22.760576,69.542725
4.40796,4.4298897,4.59173
64.41233,66.66134,283.1341
103.98278,678.71295,309.82092
106.70574,148.67557,583.38135
68.428185,68.854996,163.19534
20.227213,10.771823,37.206444
112.83589,294.4861,563.99976
83.49568,283.1145,127.07805
73.11144,16.050325,131.11171
8.876702,8.665294,8.809959
102.75324,74.537415,332.938
96.15591,217.42131,349.62463
65.912315,155.46608,203.803
61.32134,208.02682,196.89351
60.892834,58.065464,370.79913
47.67401,70.27349,87.95491
70.88457,245.51028,401.29135
74.30974,5.05986,263.0173
66.596504,4.284146,82.96916
96.23405,235.43887,289.73788
80.75342,70.73146,246.66753
69.559746,297.7711,372.03064
156.17484,36.27657,372.08356
50.940388,47.54187,177.24626
28.554708,37.739555,27.186676
40.75763,84.41388,187.53543
96.08887,90.9445,266.558
583.8052,16.114447,207.90384
43.147778,36.643234,273.28336
49.533726,84.70468,41.573097
100.404526,3.6041071,455.4337
59.77416,151.24722,90.8148
95.76621,23.237347,295.5588
49.978775,79.41824,91.554344
92.91795,345.24304,140.083
86.59027,149.37921,291.13086
95.8223,85.15783,100.18026
70.83629,72.88983,109.71288
60.961338,54.135406,507.7639
91.46836,19.918531,337.72977
47.436466,483.60205,240.62564
59.495808,353.92056,234.17947
66.36503,119.38795,307.74268
90.08599,77.509315,256.1829
67.82943,39.375328,196.46808
104.7123,122.66042,158.2272
73.692375,29.192543,373.05408
58.652237,30.621319,403.26154
65.128235,228.89339,460.4284
99.997314,119.07548,149.85469
93.99747,358.59058,217.18915
64.27466,298.53757,349.69745
129.17949,86.528496,638.28516
99.15271,24.410383,487.8299
63.264694,54.87573,84.52022
65.604485,45.32637,380.33722
81.554794,59.773544,370.88074
61.508183,32.874386,49.30279
83.8904,154.86612,319.07648
45.42502,12.40724,55.10268
97.776955,140.43814,377.86398
63.284374,343.55563,168.99826
37.653614,68.955894,38.6203
22.090324,77.5012,86.112816
78.94189,18.554365,463.3514
1209.2994,234.54845,300.54874
2.2594292,3.885013,1.5850189
74.875565,65.48688,297.80524
67.70506,139.32106,412.21912
67.111694,156.20409,241.37926
87.86786,110.80769,454.0817
1.5577439,1.5728809,1.4951625
40.42057,130.87062,84.70471
55.66572,35.89691,102.64034
54.834377,92.62399,451.3659
64.17751,65.08996,187.55429
49.974556,70.09059,132.64664
110.445206,53.318024,264.86453
45.836124,76.386536,175.558
97.85909,175.39932,162.88275
7.062579,9.063546,7.7056856
148.2003,97.409096,413.43018
104.67066,176.05449,318.09564
45.086697,54.11617,152.18036
40.263622,204.06966,525.79755
110.851364,5.8770947,330.73062
48.774654,27.065756,51.2982
41.91428,79.43029,137.57152
71.21273,14.549118,274.7153
49.75082,53.688812,470.46198
75.72616,165.41364,531.0511
57.554337,167.93527,418.43854
878.6346,88.37132,393.22107
57.231094,64.619026,164.62733
86.334175,192.14368,179.11661
75.185684,189.06995,284.0348
39.133934,91.462746,78.90445
130.9671,221.45274,452.1474
81.07422,134.3255,299.68906
86.907715,128.6711,164.27258
46.554333,205.87993,295.67773
74.65603,391.68735,283.48563
113.612785,38.451046,368.87854
78.06482,41.210575,321.45013
81.727295,83.850655,174.83533
13.949063,19.532564,14.335579
65.51102,400.37918,171.60738
76.352325,39.378433,258.0165
101.858986,56.15854,327.55203
121.97883,488.09805,305.9839
53.925373,18.606316,96.75367
60.47454,191.1551,319.27594
72.80337,39.71619,258.45798
3.8018572,5.4111195,3.4468987
39.79812,30.832586,60.37587
88.1529,71.62801,184.86378
107.22986,356.10165,470.33347
71.510925,253.73346,334.0316
66.15184,119.3367,427.18488
74.831726,363.44614,349.6395
70.40047,182.32227,137.87613
95.4848,60.940655,565.4104
55.582447,97.221466,490.5001
102.27084,107.38282,395.26974
94.15662,174.78813,495.7858
91.137245,89.216805,456.01
89.337814,95.97546,310.0355
14.067143,44.839718,53.49824
59.60721,97.26655,293.55957
31.844273,8.869329,33.702007
28.495571,23.888561,45.681007
41.420704,48.1623,67.14898
8.218749,8.264483,8.699751
77.41522,262.78003,191.19472
131.27249,90.47979,235.89188
63.996685,158.1275,395.19684
45.187172,109.49551,325.94
80.20922,165.73297,128.2887
39.033386,89.13451,73.60844
99.57186,45.879898,295.40323
74.011604,125.789856,253.84491
63.53809,21.375576,227.07494
14.490436,5.101565,27.191452
69.270454,222.69226,189.63492
59.109074,900.37695,387.62518
77.33418,266.6854,209.22743
83.72207,63.396088,144.74348
61.317936,253.80319,382.87534
12.860393,19.064175,12.701416
98.81448,107.25743,137.5005
27.87017,30.927456,48.624977
132.38876,153.04384,579.9236
62.04523,74.24352,68.43767
116.51842,136.43896,561.74365
60.406673,99.29668,48.57723
121.08407,49.985996,110.88926
7.50831,8.271091,8.667089
60.68192,122.441795,336.42502
63.663414,296.63837,350.39642
67.2149,309.28323,374.67416
38.973377,69.09819,37.12552
107.84448,25.67019,277.9569
68.106186,12.498421,183.72179
50.77532,23.200218,157.45224
49.90174,60.283615,110.57179
36.8621,8.606814,37.497757
99.86095,19.623518,482.37274
94.828606,283.6189,312.23334
49.718754,114.80937,649.17224
69.873184,148.10974,330.91425
111.75252,120.28448,310.6116
87.93101,81.32743,405.8777
73.18966,770.9833,764.1465
83.64365,40.18994,439.5685
89.99903,104.95484,310.91574
132.87157,139.90395,327.42163
40.911827,43.3233,45.98541
84.48221,264.0813,435.81433
83.129776,166.91023,219.23172
66.83918,19.551472,269.64557
4.510492,39.09056,38.95573
46.470776,96.19237,276.68115
93.631294,25.865551,223.4629
124.49663,29.375866,467.0778
66.07543,288.8215,364.4045
85.85062,148.85681,286.7016
116.84546,56.136265,280.06326
49.18661,23.77254,94.74758
98.93774,78.138084,536.95465
79.0568,80.766266,571.0976
97.96167,167.15125,337.74402
44.329685,239.95987,191.45557
61.964996,184.7687,100.84041
75.86332,178.05821,245.57579
92.58694,73.37938,263.62903
50.464893,36.886013,42.861492
51.832066,427.5636,509.95593
47.627438,10.764932,89.139854
63.53762,105.66511,288.85974
112.75487,316.9845,592.79016
103.66166,230.7998,280.67505
59.617325,20.88365,386.44278
127.46801,109.40751,336.89423
69.72987,383.54633,354.0142
64.085014,149.533,407.03894
17.90963,52.21661,303.87155
51.207912,114.89166,411.0692
67.83236,297.11676,607.83167
14.640155,2.01069,15.021181
25.30992,7.792527,27.800798
50.198467,82.577446,162.37529
71.98404,181.28506,194.9001
49.97612,55.6803,178.47829
112.14896,159.07634,422.6281
81.016235,49.34156,138.51003
50.71405,182.71645,414.56992
58.082977,40.307922,80.79061
203.65883,184.25586,145.95052
43.92394,57.22436,79.32085
59.05432,40.10082,150.37311
17.010958,40.072315,428.75778
59.19732,160.02834,119.470604
99.16459,141.3488,350.1778
126.32746,222.9786,593.7429
102.76428,155.7803,323.16425
52.061146,36.835064,76.46836
33.260777,578.3639,425.4567
69.0451,59.723476,370.23398
59.57332,373.53293,246.7339
45.148075,154.992,76.04304
73.734634,107.192696,58.098648
95.003525,241.71924,389.6745
73.68564,62.704666,253.41634
56.841503,93.12954,386.52222
51.33753,0.108993545,103.53053
59.694565,235.01656,227.36172
73.13447,533.3544,230.6958
49.178528,37.84849,161.87744
20.742064,28.814657,24.13917
71.97742,60.045002,281.7454
56.59799,426.37012,413.51453
119.18573,37.82997,396.51685
12.37141,13.247451,98.38928
52.846745,416.8761,704.7986
73.06408,146.01212,77.26203
58.891968,215.80614,238.32759
0.89769304,1.555068,1.6524457
32.58444,23.534395,39.731804
79.8808,130.17065,139.95093
60.48039,194.60051,268.73297
67.33393,529.7252,497.45853
97.56014,187.66208,352.75238
61.69056,226.0269,111.46344
93.253555,18.090904,633.41016
79.36995,110.59771,300.6383
87.07752,98.43361,369.1287
102.22495,311.55386,303.20547
59.672092,7.845571,98.37861
90.82023,163.50998,167.00984
65.5545,42.35695,102.15811
24.378695,32.00989,24.504484
46.101143,310.42224,198.15767
93.27274,91.749855,297.54535
50.66403,98.42138,50.188877
46.695847,325.62595,123.79697
139.25655,102.32977,228.3564
80.27485,42.95021,272.36163
49.446846,243.34723,160.61984
95.46107,37.62286,252.61604
98.28714,55.763275,402.9923
38.889214,401.01746,297.04688
47.26886,303.63837,292.1867
96.42875,174.43326,245.34108
60.976425,160.06265,236.78749
88.78729,146.98575,484.30322
59.18147,391.14145,352.66354
105.78349,48.0027,501.7993
84.96801,71.06127,264.61252
32.07102,409.01456,603.1461
82.37912,11.512421,589.00665
66.92439,52.343746,134.18202
74.51486,294.85385,306.4323
45.926212,36.826344,44.276672
97.65822,341.67538,382.4932
172.2722,153.10977,444.1279
14.311765,43.33773,27.932108
95.99272,149.89122,142.3081
89.366,24.108292,543.75037
55.8654,25.764814,274.43
35.296738,36.356647,65.79639
68.307816,34.640537,259.3738
118.72864,158.19957,442.39178
48.16255,75.37612,51.383076
118.36839,186.30061,372.64474
100.84648,149.6355,292.88214
87.578896,108.02897,318.70728
58.85645,43.33212,550.2601
150.913,1119.8921,410.50958
51.861332,300.76434,153.55273
95.509834,135.57571,275.26608
107.36823,150.0985,487.81024
66.46572,54.412636,236.9119
25.973991,30.567833,27.279938
108.09875,214.77383,416.7811
59.285748,1031.744,412.40613
93.05653,3.2207558,107.11927
63.322365,588.6284,299.3897
5.8603387,1.9460651,5.6699953
77.77716,410.14886,391.36325
80.85593,141.32082,386.34027
11.251565,12.806295,9.110827
72.53,435.49097,385.21536
85.39326,93.19212,326.10324
55.99802,43.593395,142.87834
102.41259,149.89363,169.45763
66.32408,43.81249,398.00134
122.574974,640.0688,431.06244
49.2407,86.27755,324.15613
44.144943,66.228264,417.49417
187.60594,171.19533,281.35016
72.48249,25.144815,239.60931
95.53052,170.76964,297.69092
94.92942,53.57261,165.11986
47.79928,134.40532,165.1301
43.715515,34.530525,89.42948
75.59973,92.11536,163.8156
85.082565,58.033344,510.51102
69.93185,455.74316,500.00925
43.82248,23.300707,147.61581
64.10258,90.6544,527.95593
56.80208,73.654175,90.37527
78.028946,142.34488,309.43915
58.52028,14.024398,175.83818
21.084581,41.86192,27.48175
77.00065,115.640114,422.23242
79.91936,509.67957,203.60304
80.82319,151.58618,426.70187
0.95970213,0.935681,0.9062901
19.35057,37.49421,20.03258
73.89738,119.34936,475.1658
68.319756,88.001434,124.31355
41.256878,111.68678,83.58754
122.74669,171.67873,304.82507
69.6424,77.956825,462.4298
39.123264,27.087082,62.94763
75.47634,84.38093,430.44864
75.32637,175.07094,386.94452
69.418076,73.01139,121.48879
41.216118,347.53333,264.76276
70.899765,217.7717,132.24603
125.03387,59.9976,347.45776
77.529144,100.98986,280.56848
99.790016,388.84183,461.86426
70.767815,96.118515,487.48944
18.07536,31.072586,17.877739
71.93302,198.29639,225.65451
131.47633,43.449608,632.4878
2.8261428,2.912426,2.7477205
73.63123,128.50629,58.223225
89.89613,272.80426,659.4593
68.93799,47.061317,62.096096
114.72198,73.0438,309.09622
89.284134,37.009846,566.3923
37.37411,184.77592,145.20093
66.27947,110.8745,444.36276
54.03473,133.06792,209.80298
60.58181,222.95984,495.645
80.990715,138.64915,394.05392
30.489403,9.822018,21.468847
124.96465,32.670696,699.31213
97.69333,690.20966,314.0787
109.7818,163.35019,360.3942
65.51472,24.021662,238.51794
81.849106,247.75836,549.91064
55.899513,55.653618,101.03083
56.447506,174.37006,350.63498
66.516464,54.427376,387.83273
79.58179,37.794647,383.89865
35.55488,61.22756,40.286526
174.76163,43.880424,441.05234
70.69272,210.11218,390.25412
44.094593,37.317665,278.97495
78.04814,144.3152,93.395935
66.35189,185.52303,105.7763
78.49489,138.73373,149.72908
118.38598,406.0222,581.7918
106.829865,86.110374,164.34122
78.376045,9.394564,41.069027
121.95739,291.66678,574.04016
78.5765,92.22691,380.26697
44.498306,32.355095,40.80295
123.0261,229.6839,616.1931
62.472683,26.21198,102.93284
90.06659,129.22165,476.4031
12.12291,11.372422,12.802697
114.76262,78.5377,625.0257
73.787605,378.28726,187.50346
62.739285,68.5129,107.68722
33.663643,318.95813,219.1261
47.61303,287.43967,435.89682
95.3648,100.02719,243.43886
59.188717,5.959463,98.47941
57.80143,109.68489,498.4592
66.71037,16.299826,112.67533
40.818466,70.84548,78.13371
32.263344,26.961435,76.3201
117.07119,347.7307,382.58075
77.67539,54.726166,210.66594
76.053925,215.85068,489.54572
31.586342,176.56422,115.46891
120.58351,66.33016,505.91156
100.512985,185.30676,205.36606
66.049995,45.631,113.27597
124.75135,100.408325,320.67804
89.87018,34.88009,414.96075
81.7905,197.45726,148.0714
25.864986,59.981594,53.897667
79.15952,220.27339,129.3713
52.865562,45.086956,53.88159
95.891266,235.49448,339.0058
64.38422,1.5098971,186.16026
112.32533,61.53063,337.23703
88.995804,70.08426,275.08807
104.33426,200.72206,333.47342
120.51034,15.853668,176.27704
79.37162,155.15996,417.18597
29.214308,228.3858,276.67416
62.046577,101.79578,101.0471
35.8546,11.645603,32.448296
36.145214,105.67469,61.849495
116.46026,42.018433,486.00845
22.163136,81.84122,41.323616
62.6416,22.908829,222.54373
72.71566,85.45709,115.86792
77.928276,339.25464,252.78679
100.2214,279.88815,416.771
128.7973,215.87454,618.62946
84.55259,130.87952,157.18507
28.204397,33.1875,27.895561
63.938965,49.271732,64.72829
129.4316,83.3276,236.27873
105.898796,378.25162,299.6289
90.06814,548.85565,440.60284
48.304283,166.54173,504.7192
31.920586,26.698042,41.440483
84.36708,398.05444,239.72623
57.85838,180.86194,335.16748
112.81602,45.0573,378.09433
54.067116,181.08923,331.74854
82.07138,25.910929,434.75964
62.001125,258.6501,295.51273
72.71648,74.75305,201.90128
72.19493,19.742905,251.73528
19.206535,8.781957,20.927155
55.41687,22.843557,114.272804
116.82253,313.17697,322.94968
9.076874,6.403225,9.229279
59.13562,38.716213,116.21638
39.64868,70.881744,127.71079
4.720238,125.441414,329.38275
46.57351,278.7561,170.35231
62.9824,18.908585,187.15628
68.14662,89.98402,114.947136
8.50929,0.10366727,6.604111
48.849117,2.8074818,53.526474
65.99006,29.177107,369.26947
76.561134,45.14664,142.73808
84.14662,24.815613,156.20676
45.16964,47.224907,65.777504
39.60129,189.45923,138.41443
82.95385,25.516758,148.20601
105.4725,237.47946,159.72227
91.36154,90.9984,248.52486
81.738785,535.3783,257.8523
81.82788,62.908344,259.41937
61.323864,149.69174,653.76697
38.341442,72.37303,35.05589
53.860645,43.512077,183.82542
85.25898,294.80902,244.42941
76.8901,13.374233,153.81073
106.1857,486.738,251.45485
54.38881,292.6928,211.17778
122.29106,33.774754,233.92595
107.14944,160.5407,257.14752
0.0140289785,0.15888624,0.10810005
72.65224,116.782036,224.62082
46.079193,105.532196,74.36465
73.199646,170.14154,524.7686
85.29109,51.599262,65.33589
66.77397,132.8093,356.98138
130.98524,18.935692,622.83984
13.117861,18.307747,13.614923
50.663177,288.13928,414.37048
100.35021,339.63553,637.9876
42.44345,95.019554,155.70775
4.705291,8.875847,5.2387323
74.71549,105.25159,259.19067
39.231384,237.67873,361.00974
103.07211,336.65668,175.73314
65.31807,450.29843,207.76321
80.41164,65.81814,153.47984
52.429256,199.05196,147.47392
