x,y1,y2,y3
0.0,0.0,0.0,0.0
0.010101010101010102,0.532228490628688,9.510672542522797e-05,0.0
0.020202020202020204,1.0009262200503743,0.0013875292233797376,0.0
0.030303030303030304,1.4108807817416102,0.006398860818575598,0.0
0.04040404040404041,1.7666205901738061,0.01840470923265608,0.0
0.05050505050505051,2.0724248479941956,0.040851428484204005,0.0
0.06060606060606061,2.332333265334064,0.07693573129557116,0.0
0.07070707070707072,2.5501555342723368,0.12931805198308158,0.0
0.08080808080808081,2.729480561482637,0.1999442994307621,0.0
0.09090909090909091,2.873685462091958,0.28995404411642434,0.0
0.10101010101010102,2.9859443177790177,0.39965624859064536,0.0
0.11111111111111112,3.0692367021404494,0.5285564022721123,0.0
0.12121212121212122,3.1263559763529174,0.6754213825795501,0.0
0.13131313131313133,3.1599173581592956,0.8383705576718621,0.0
0.14141414141414144,3.1723657672069816,1.0149835925964403,0.0
0.15151515151515152,3.1659834497665162,1.2024171404563726,1.569874321046e-312
0.16161616161616163,3.142897385858572,1.397524112171289,3.938665293599657e-295
0.17171717171717174,3.105086481817458,1.5969705403007166,6.683067899231227e-279
0.18181818181818182,3.054388551319224,1.7973462009458057,1.0373026880988988e-263
0.19191919191919193,2.992507087902524,1.995266148653774,1.89632483073903e-249
0.20202020202020204,2.921017832010298,2.1874611672521405,5.055621518538343e-236
0.21212121212121213,2.841375135580426,2.370855858432134,2.3582290136309913e-223
0.22222222222222224,2.7549181272134518,2.5426336925772133,2.2506267275193437e-211
0.23232323232323235,2.6628766809454993,2.700288844824955,5.0317872827742365e-200
0.24242424242424243,2.5663771916544826,2.8416650448617604,2.9650517292948666e-189
0.25252525252525254,2.4664481601277224,2.964981991890696,5.1057056973880406e-179
0.26262626262626265,2.3640255908191077,3.0688501362361915,2.8134682656222106e-169
0.27272727272727276,2.2599582053239033,3.1522748150831794,5.3761772960177236e-160
0.2828282828282829,2.1550124745992782,3.2146508601298542,3.825830355932093e-151
0.29292929292929293,2.0498774729587534,3.255748877040086,1.0804620815902899e-142
0.30303030303030304,1.9451695568685818,3.275694437465047,1.281807377250765e-134
0.31313131313131315,1.8414368715742782,3.274941430416944,6.722427141209853e-127
0.32323232323232326,1.7391636885853188,3.254240796710126,1.631771595766772e-119
0.33333333333333337,1.6387745770461817,3.2146058232867545,1.9107707948254093e-112
0.3434343434343435,1.5406384120218304,3.1572751082593857,1.1205538409145737e-105
