x,y1,y2,y3
0.0,0.0,4.0,0.0
0.010101010101010102,0.29097091818058135,3.880008121208,9.259563339103675e-101
0.020202020202020204,0.55855020360713,3.762440237493802,6.343140516965438e-82
0.030303030303030304,0.8038064163556503,3.6472716142137624,5.8282626797024135e-71
0.04040404040404041,1.0277788922216138,3.534477516724226,3.1974099251980367e-63
0.05050505050505051,1.2314781212728219,3.424033210381542,2.9981429727984405e-57
0.06060606060606061,1.4158861264022569,3.3159139605420602,2.140763019384853e-52
0.07070707070707072,1.5819568418809378,3.2100950325621276,2.5826040373490977e-48
0.08080808080808081,1.730616491910784,3.1065516917980953,8.470399022485382e-45
0.09090909090909091,1.8627639691774656,3.00525920360631,1.0264674452075257e-41
0.10101010101010102,1.97927121340326,2.9061928333431237,5.666886369480857e-39
0.11111111111111112,2.0809835898999145,2.809327846364884,1.6548970013320056e-36
0.12121212121212122,2.1687202681214925,2.7146395080279375,2.8543757209125794e-34
0.13131313131313133,2.2432746002172443,2.6221030836886356,3.1616995185009696e-32
0.14141414141414144,2.3054144995844505,2.531693838703327,2.4002109081736605e-30
0.15151515151515152,2.3558828194212844,2.44338703842836,1.3148703371301364e-28
0.16161616161616163,2.395397731279669,2.3571579482200837,5.418235755748776e-27
0.17171717171717174,2.424653103618135,2.2729818334348484,1.7374730527932094e-25
0.18181818181818182,2.4443188803546696,2.1908339594290007,4.459310166642966e-24
0.19191919191919193,2.455041459419585,2.1106895915588906,9.378228163144462e-23
0.20202020202020204,2.4574440713083634,2.032523995180867,1.6485787060280956e-21
0.21212121212121213,2.452127157634522,1.9563124356512773,2.4637313964580788e-20
0.22222222222222224,2.4396687496824674,1.8820301783264743,3.1761004804771707e-19
0.23232323232323235,2.420624846960347,1.8096524885628025,3.5766970536371924e-18
0.24242424242424243,2.395529795752913,1.7391546317166156,3.557289233216797e-17
0.25252525252525254,2.364896667674377,1.6705118731442568,3.154821052294404e-16
0.26262626262626265,2.329217638221263,1.6036994782020795,2.5160436852491446e-15
0.27272727272727276,2.28896436532527,1.5386927122464313,1.817999880005393e-14
0.2828282828282829,2.2445883679061187,1.4754668406336597,1.1980705673475522e-13
0.29292929292929293,2.196521404424422,1.4139971287201158,7.243547956467305e-13
0.30303030303030304,2.145175851434532,1.3542588418621477,4.039215185396756e-12
0.31313131313131315,2.090945082137394,1.2962272454161035,2.0872741362855862e-11
0.32323232323232326,2.0342038449334137,1.2398776047383322,1.003811632622994e-10
0.33333333333333337,1.9753086419753083,1.1851851851851847,4.5101050196265607e-10
0.3434343434343435,1.9145981077209586,1.1321252521130085,1.8997367668947807e-09
0.3535353535353536,1.8523933874862706,1.0806730708781518,7.525586488783358e-09
0.36363636363636365,1.788998515998038,1.0308039068369645,2.8116923170805102e-08
0.37373737373737376,1.7247007959467822,0.9824930253457959,9.933491474247968e-08
0.38383838383838387,1.6597711765396246,0.9357156917609932,3.32633598312229e-07
0.393939393939394,1.5944646320531375,0.8904471714389061,1.058012540795355e-06
0.4040404040404041,1.5290205403862027,0.8466627297358851,3.2027430908762476e-06
0.4141414141414142,1.46366306161286,0.8043376320082776,9.243343624116918e-06
0.42424242424242425,1.3986015165351722,0.7634471436124328,2.5474778776221252e-05
0.43434343434343436,1.3340307652360848,0.7239665299046996,6.714285381431066e-05
0.4444444444444445,1.2701315856322717,0.6858710562414269,0.0001694614529363981
0.4545454545454546,1.2070710520269972,0.6491359879789629,0.0004100546247637815
0.4646464646464647,1.145002913662976,0.6137365904736576,0.0009523090818288606
0.4747474747474748,1.084067973275226,0.5796481290818599,0.002124693684836743
0.48484848484848486,1.0243944656439252,0.5468458691599187,0.004557927083786293
0.494949494949495,0.9660984361472644,0.515305076064182,0.00940843695819897
0.5050505050505051,0.9092841193143173,0.48500101515099975,0.018699539245149596
0.5151515151515152,0.854044317377878,0.4559089517767202,0.03580562754474139
0.5252525252525253,0.8004607788273337,0.4280041512976926,0.06608194860156565
