qucb,thomp,ucb
69.087166,18.157524,144.37447
76.83035,5.1220236,29.0248
121.26345,18.655916,89.13382
54.621346,41.70678,178.79126
97.73401,27.70964,245.58545
73.630226,9.931519,81.16448
82.74762,3.8487265,47.72421
68.594604,10.209429,74.65645
59.452957,10.507964,96.50736
51.617798,1.7434876,330.94565
70.51929,42.000977,359.33777
77.300354,3.4355714,30.920141
56.99281,11.133479,75.81369
65.01905,53.239754,397.36823
88.70092,14.2148905,145.37096
57.43902,7.0203247,37.01626
64.084366,9.25663,32.042183
68.47105,9.554099,75.47739
56.255943,3.1253302,38.754093
119.973465,67.77306,430.66983
69.17391,7.6859903,29.206764
106.79793,3.9738765,49.673454
48.302917,26.112476,257.20273
80.29599,63.447803,246.47664
128.17696,42.11341,152.9727
69.06354,22.164577,66.81496
107.426796,5.9959145,36.974804
47.31457,7.3600445,43.63455
100.255264,6.0619464,55.023823
79.30254,18.808937,136.40715
99.26719,40.946445,225.35786
67.69933,8.186896,76.83087
63.810642,8.508085,33.323334
63.086075,2.3473887,57.2176
50.54149,6.1119943,102.25836
89.8493,24.766151,107.70396
59.15625,14.032413,88.5968
58.186146,6.4651275,38.14425
94.69164,43.808212,268.66452
99.78053,28.109266,616.0246
73.77277,4.9181848,27.050016
46.238064,7.192588,50.348114
70.34818,1.6360042,78.8554
76.24658,12.057599,75.18268
125.74261,62.700245,412.93213
57.887775,7.71837,34.732666
131.68411,13.478415,167.5367
35.58459,20.559984,66.02918
95.51871,11.5511,40.42885
264.61792,46.797382,285.0386
72.90423,79.46796,539.97455
82.56433,44.2822,240.93234
126.366875,25.111366,82.084465
84.878815,8.290489,50.927288
60.587452,6.1996465,83.97703
62.12523,6.212523,36.584858
56.6125,12.580555,34.596527
124.33528,26.03602,59.510902
108.019615,20.34351,222.67299
77.17201,2.5724006,28.296406
89.5021,3.7559736,227.2822
133.02415,16.611,131.6626
74.958755,8.716134,89.60186
46.141872,11.279125,32.299313
50.422348,7.8434763,47.621105
92.482735,7.706895,85.96152
51.657608,18.212618,194.4887
70.65096,25.56589,349.15295
64.01399,9.711524,237.86395
119.124054,10.945159,90.61573
74.93908,5.5768614,41.129353
51.409496,6.8545995,44.554897
142.97401,12.831,66.59901
93.58326,8.270149,43.091827
137.78984,9.127105,101.57584
83.790504,9.847175,144.12683
102.35485,79.097145,199.89053
59.160866,11.281839,115.01973
74.495804,4.966387,34.764706
56.63402,1.8878008,36.497482
71.68673,7.168673,34.250328
53.652317,8.983644,72.61779
81.42993,7.3078146,136.23854
126.39433,17.284695,78.32127
69.99445,17.580002,68.69223
105.31601,7.3476286,50.453716
49.454487,9.890898,32.420162
135.05042,2.5125659,37.060345
75.31012,15.287311,111.51691
100.22757,14.9913025,94.23105
87.66795,123.29677,438.252
64.25291,11.057477,76.50578
105.542,17.590332,126.06405
95.91119,9.5224,215.48112
101.415825,35.734104,309.32333
102.98366,8.621888,51.252335
52.208015,12.18187,31.904898
69.49548,32.81731,196.16139
110.3865,26.129082,420.4953
71.2502,10.60468,72.90717
88.53097,23.267754,116.149605
86.092705,18.947754,144.03972
102.01813,163.53496,626.93
64.13235,3.5629084,34.20392
66.17803,35.0687,149.46619
63.51646,4.4313807,64.698166
69.74596,16.54439,77.85595
54.751278,7.908518,46.84276
85.68289,14.0974,108.56828
56.18121,6.242357,39.951084
53.6357,9.535235,44.69642
69.93094,5.4390726,26.418354
100.24205,3.8554635,95.529816
149.8327,11.525593,84.84116
51.786167,9.781832,42.004337
49.949593,7.214941,41.62466
105.262405,6.63817,313.52182
113.01144,2.173297,92.72733
72.546936,7.4254794,243.48148
138.4897,6.9457474,146.99469
84.02395,10.2336855,124.59962
97.91754,168.00995,763.02515
104.40283,7.361738,98.60268
98.61325,12.383989,65.13061
65.91528,14.910212,328.1596
50.733273,5.6370306,38.895508
90.44453,17.496433,164.59608
76.07909,8.138693,61.924835
87.9719,16.541725,124.250916
104.461914,13.615763,88.61406
46.535038,8.272896,49.12032
71.57704,18.811916,208.00166
79.57251,12.213455,76.98177
43.43256,3.860672,45.84548
136.0823,10.758643,82.289085
49.659496,6.0694942,42.486458
81.95566,3.811891,60.990257
100.37239,7.002725,29.411446
66.67187,5.8919325,79.075935
84.9429,21.300932,226.13766
101.382385,18.846725,105.06508
54.79983,19.371103,83.34672
83.65844,8.949507,34.241592
125.143715,163.71138,342.55887
52.86977,31.967768,94.18196
78.73727,1.1776942,173.62578
46.711014,4.15209,35.292767
67.004776,3.5793152,129.1417
86.76405,16.870789,104.00563
60.020058,17.866436,90.44883
117.097206,21.977705,333.182
53.37897,10.924068,77.46158
79.77176,8.533723,62.704315
106.65416,7.9370537,47.126255
145.34993,17.702877,67.395164
100.441795,2.1461923,78.76525
64.64833,12.628976,97.42353
119.04405,29.790804,332.34622
62.382984,8.414449,72.82851
89.84832,16.92128,223.83911
79.92103,5.635457,101.09668
100.952866,20.975878,228.35808
66.94157,6.694156,31.239395
141.84073,1.3194486,48.8196
82.3518,9.192759,62.817184
49.685375,13.403497,75.105804
108.25189,9.972027,181.38008
94.0749,11.169589,218.96246
90.27054,21.370352,360.40442
70.71288,4.7141924,38.499237
101.49331,13.662561,82.19224
104.91188,19.95119,90.116615
82.916374,21.982481,43.193645
50.80668,5.6451864,41.20986
67.62666,7.514074,27.050665
107.010704,5.474966,42.80428
76.23409,10.282738,60.27812
127.34967,12.757016,435.912
110.14792,11.048614,158.40105
75.64744,28.106468,282.30353
82.33737,3.6594388,30.19037
78.11279,20.028921,110.32597
65.46125,4.3640833,34.912666
88.39069,4.933434,50.978817
85.481415,1.899587,23.744837
80.0157,30.775269,122.41718
96.42864,6.72758,66.37879
62.70826,8.361101,31.35413
132.89688,10.7907715,76.38731
76.499,3.3999557,27.199646
