turn,qucb_mean,qucb_low,qucb_high,ucb_mean,ucb_low,ucb_high,thomp_mean,thomp_low,thomp_high
0,0.005,0.005,0.005,0.005,0.005,0.005,0.00245,0.002198790803102154,0.0027012091968978457
1250,2.497499999999969,2.450011963228972,2.544988036770966,3.0279499999999575,3.0177151084494573,3.0381848915504577,2.42844999999997,2.3193422852906496,2.5375577147092905
2500,4.967049999999916,4.9201593527125285,5.013940647287304,5.973899999999896,5.954363116983924,5.9934368830158675,3.997899999999953,3.7694005892631406,4.226399410736765
3750,8.801749999999975,8.780747790520246,8.822752209479704,8.875899999999987,8.849012525915825,8.90278747408415,5.118649999999992,4.79954009639182,5.437759903608163
5000,10.040250000000169,9.990000000000162,10.090500000000176,11.755250000000437,11.719392863790581,11.791107136210293,5.865650000000014,5.50082488169748,6.2304751183025475
6250,11.131750000000325,11.040000000000326,11.223500000000325,14.635800000000888,14.591353702817276,14.6802462971845,6.471450000000038,6.076554608564807,6.866345391435269
7500,17.31925000000084,17.290000000000845,17.348500000000833,17.431800000000816,17.378520599239796,17.485079400761837,6.9597000000000655,6.540756247477371,7.37864375252276
8750,20.215000000000263,20.215000000000263,20.215000000000263,20.194900000000267,20.13450458660161,20.255295413398922,7.36155000000009,6.924512136172237,7.798587863827943
10000,20.215000000000263,20.215000000000263,20.215000000000263,22.951199999999716,22.882681657694015,23.019718342305417,7.688050000000106,7.237057716392326,8.139042283607886
11250,20.215000000000263,20.215000000000263,20.215000000000263,25.713349999999167,25.63410870965154,25.792591290346795,7.983050000000122,7.517102177591759,8.448997822408487
12500,21.808899999999944,21.792799999999946,21.824999999999942,28.454799999998624,28.365438603456738,28.54416139654051,8.24175000000013,7.761699869121497,8.721800130878762
13750,27.996399999998715,27.91779999999873,28.0749999999987,31.24364999999815,31.14620190827334,31.341098091722962,8.463750000000132,7.972704401637064,8.954795598363201
15000,34.18389999999912,34.04279999999913,34.32499999999911,33.95024999999892,33.841984814556874,34.05851518544096,8.65435000000013,8.153213827982917,9.155486172017344
16250,40.37140000000229,40.167800000002266,40.57500000000231,36.63600000000029,36.522611688914346,36.74938831108623,8.839500000000127,8.32849030183757,9.350509698162684
17500,40.47535000000234,40.270700000002314,40.68000000000236,39.337100000001676,39.20993401485708,39.46426598514627,9.011050000000122,8.490964108225258,9.531135891774985
18750,40.47535000000234,40.270700000002314,40.68000000000236,41.96980000000301,41.83920565313317,42.100394346872854,9.19005000000012,8.660863023558546,9.719236976441694
20000,40.47535000000234,40.270700000002314,40.68000000000236,44.629250000004376,44.48983016360063,44.76866983640812,9.354300000000118,8.819161836871768,9.889438163128467
21250,40.51950000000233,40.359000000002304,40.68000000000236,47.24740000000572,47.09762366035484,47.397176339656596,9.51785000000012,8.976661874533121,10.059038125467119
22500,40.58200000000232,40.484000000002275,40.68000000000236,49.83650000000704,49.683563581911734,49.98943641810235,9.676050000000123,9.128467598586052,10.223632401414193
23750,40.64450000000234,40.60900000000232,40.68000000000236,52.44640000000838,52.28917375756407,52.60362624245269,9.828100000000127,9.275221336032414,10.38097866396784
25000,40.73400000000239,40.696009570585574,40.771990429419205,55.08440000000973,54.920257304020865,55.248542695998594,9.984250000000133,9.424851471207674,10.543648528792591
26250,40.85900000000245,40.73306876175041,40.9849312382545,57.62480000001103,57.447171132009494,57.80242886801256,10.126900000000136,9.560189254031814,10.693610745968458
27500,40.98400000000252,40.770127952915246,41.19787204708979,60.151950000012306,59.96533457285916,60.33856542716545,10.263250000000136,9.689530765993023,10.836969234007249
28750,41.10900000000258,40.80718714408008,41.41081285592508,62.67355000001323,62.48237332337109,62.864726676655366,10.391550000000139,9.810593914562453,10.972506085437825
30000,41.23400000000252,40.84424633524488,41.62375366476015,65.1363500000127,64.93090800477061,65.34179199525478,10.516800000000138,9.928158401131013,11.105441598869264
31250,41.3590000000024,40.88130552640967,41.83669447359514,67.65550000001093,67.44303469089982,67.86796530912204,10.629800000000143,10.033536606062947,11.22606339393734
32500,41.48400000000229,40.918364717574455,42.049635282430124,70.06530000000876,69.84069571476601,70.28990428525151,10.739400000000145,10.134643699303467,11.344156300696824
33750,41.49890000000228,40.9227821731613,42.07501782684326,72.63390000000643,72.40098571634127,72.8668142836716,10.84505000000015,10.231084159741052,11.459015840259248
35000,41.49890000000228,40.9227821731613,42.07501782684326,75.17660000000411,74.93814616439423,75.415053835614,10.94710000000015,10.324256592713848,11.569943407286452
36250,41.49890000000228,40.9227821731613,42.07501782684326,77.66715000000185,77.4242190411211,77.9100809588826,11.035350000000154,10.406033081336615,11.664666918663693
37500,41.49890000000228,40.9227821731613,42.07501782684326,80.19169999999956,79.94418811659973,80.43921188339938,11.120150000000159,10.484036054395332,11.756263945604985
38750,41.49890000000228,40.9227821731613,42.07501782684326,82.77024999999722,82.51432940610398,83.02617059389046,11.20235000000016,10.560996946158731,11.84370305384159
40000,41.49890000000228,40.9227821731613,42.07501782684326,85.25079999999497,84.98764020178518,85.51395979820475,11.280400000000164,10.634483484614083,11.926316515386244
41250,43.48255000000329,42.934531178462876,44.03056882154371,87.58714999999283,87.31697267088002,87.85732732910564,11.357550000000167,10.707398158780421,12.007701841219912
42500,49.5450500000064,49.077047979296246,50.01305202071655,89.98364999999065,89.70983883363124,90.25746116635005,11.424250000000168,10.770404006893205,12.07809599310713
43750,55.607550000009496,55.20668696957819,56.0084130304408,92.31864999998852,92.0429204731061,92.59437952687095,11.493750000000169,10.835361435477706,12.152138564522632
45000,61.670050000012594,61.31604369767338,62.02405630235181,94.69939999998637,94.41285573189572,94.98594426807702,11.55745000000017,10.894490647166144,12.220409352834196
46250,67.73255000001056,67.39652355733567,68.06857644268545,97.11224999998416,96.81772667019045,97.40677332977786,11.624350000000172,10.956418455032699,12.292281544967645
47500,73.79505000000503,73.4436654621991,74.14643453781096,99.57249999998194,99.26448245899542,99.88051754096847,11.685450000000175,11.012548908258093,12.358351091742257
48750,79.85754999999953,79.46132729520725,80.25377270479181,101.99939999997973,101.6868874282733,102.31191257168616,11.743700000000183,11.067128590747478,12.420271409252889
50000,81.21554999999829,80.80609999999832,81.62499999999825,104.4437499999775,104.11392768498123,104.77357231497376,11.798050000000186,11.118080218678903,12.47801978132147
51250,81.21554999999829,80.80609999999832,81.62499999999825,106.80059999997535,106.46161811463979,107.1395818853109,11.848500000000195,11.165134466760323,12.531865533240067
52500,81.21554999999829,80.80609999999832,81.62499999999825,109.09869999997326,108.75316523933714,109.44423476060939,11.896700000000198,11.210818589556721,12.582581410443675
53750,81.21554999999829,80.80609999999832,81.62499999999825,111.41749999997116,111.075925744176,111.75907425576631,11.943200000000202,11.255043824544225,12.631356175456178
55000,81.21554999999829,80.80609999999832,81.62499999999825,113.790399999969,113.44232571845092,114.13847428148708,11.990150000000206,11.300114246809233,12.680185753191179
56250,81.21554999999829,80.80609999999832,81.62499999999825,116.18194999996682,115.83172660881212,116.53217339112152,12.03750000000021,11.345394489345363,12.729605510655055
57500,81.21554999999829,80.80609999999832,81.62499999999825,118.41734999996478,118.05632901890912,118.77837098102044,12.080550000000214,11.38661496135931,12.774485038641117
58750,81.21554999999829,80.80609999999832,81.62499999999825,120.74764999996268,120.38011423619095,121.1151857637344,12.123300000000217,11.42769292475491,12.818907075245525
60000,81.21554999999829,80.80609999999832,81.62499999999825,122.93359999996068,122.57049018492184,123.29670981499952,12.162350000000222,11.465828047308976,12.858871952691468
61250,81.21554999999829,80.80609999999832,81.62499999999825,125.30009999995853,124.93184520934768,125.66835479056938,12.198100000000224,11.500158919812103,12.896041080188345
62500,81.21554999999829,80.80609999999832,81.62499999999825,127.57224999995647,127.20956584001355,127.93493415989938,12.235950000000228,11.537254199460438,12.934645800540018
63750,81.21554999999829,80.80609999999832,81.62499999999825,129.92959999995435,129.56338872158653,130.29581127832216,12.273050000000229,11.573955495850509,12.972144504149949
65000,81.21554999999829,80.80609999999832,81.62499999999825,132.2578999999522,131.87950073870977,132.63629926119464,12.313200000000231,11.613395581002678,13.013004418997784
66250,81.21554999999829,80.80609999999832,81.62499999999825,134.53719999995013,134.14316131985152,134.93123868004875,12.356650000000236,11.65603058049713,13.057269419503342
67500,81.21554999999829,80.80609999999832,81.62499999999825,136.7712499999481,136.36669369370145,137.17580630619477,12.399800000000239,11.69864265616927,13.100957343831208
68750,81.21554999999829,80.80609999999832,81.62499999999825,138.94119999994612,138.52395383855983,139.3584461613324,12.442150000000245,11.740135948459518,13.144164051540972
70000,81.21554999999829,80.80609999999832,81.62499999999825,141.22949999994407,140.81125386934957,141.64774613053856,12.486250000000245,11.783668194220198,13.188831805780293
71250,81.21554999999829,80.80609999999832,81.62499999999825,143.488699999942,143.06308301095683,143.9143169889272,12.52460000000025,11.82149848829828,13.22770151170222
72500,81.21554999999829,80.80609999999832,81.62499999999825,145.85549999993987,145.42799409886456,146.28300590101517,12.562150000000251,11.858367064373208,13.265932935627294
73750,81.2227499999983,80.82049999999835,81.62499999999825,148.1171499999378,147.6788380621322,148.5554619377434,12.597900000000255,11.893178731294906,13.302621268705604
75000,81.28524999999833,80.9454999999984,81.62499999999825,150.28624999993582,149.8321208667916,150.74037913308004,12.631900000000256,11.926248149409297,13.337551850591215
76250,81.34774999999836,81.07049999999846,81.62499999999825,152.5165499999338,152.0495995954181,152.9835004044495,12.668350000000258,11.96176336196818,13.374936638032336
77500,81.4102499999984,81.19549999999855,81.62499999999825,154.79919999993172,154.32178371756774,155.2766162822957,12.701350000000257,11.993962582198911,13.408737417801603
78750,81.47274999999838,81.32049999999852,81.62499999999825,156.97954999992973,156.49493693916764,157.46416306069182,12.738950000000257,12.03079576847203,13.447104231528483
80000,81.53524999999833,81.4454999999984,81.62499999999825,159.19589999992772,158.7102733071409,159.68152669271453,12.771900000000258,12.063108234694202,13.480691765306315
81250,81.59774999999827,81.57049999999829,81.62499999999825,161.46909999992565,160.98064492470928,161.957555075142,12.810100000000256,12.100363806372318,13.519836193628194
82500,81.62499999999825,81.62499999999825,81.62499999999825,163.6987999999236,163.20008114570302,164.1975188541442,12.847350000000256,12.13654090255913,13.558159097441383
83750,81.62499999999825,81.62499999999825,81.62499999999825,165.9140999999216,165.4121686624109,166.41603133743232,12.892300000000255,12.179396651754917,13.605203348245592
85000,81.62499999999825,81.62499999999825,81.62499999999825,168.08394999991964,167.57495542108072,168.59294457875856,12.931750000000255,12.217416739578718,13.646083260421792
86250,81.62499999999825,81.62499999999825,81.62499999999825,170.27214999991764,169.75756483672666,170.78673516310863,12.967800000000254,12.252793528601966,13.682806471398543
87500,81.62499999999825,81.62499999999825,81.62499999999825,172.45804999991563,171.94106958249688,172.97503041733438,13.004350000000256,12.288176143170025,13.720523856830487
88750,81.62499999999825,81.62499999999825,81.62499999999825,174.7095499999136,174.19069290268163,175.22840709714558,13.039450000000256,12.322118349757908,13.756781650242605
90000,81.62499999999825,81.62499999999825,81.62499999999825,176.9295999999116,176.40118514299556,177.45801485682765,13.078650000000259,12.360150898495146,13.797149101505372
91250,81.62499999999825,81.62499999999825,81.62499999999825,179.1180499999096,178.58551225099913,179.65058774882007,13.11775000000026,12.398085868971128,13.837414131029393
92500,81.62499999999825,81.62499999999825,81.62499999999825,181.1616999999077,180.63404344446226,181.68935655535316,13.156650000000262,12.435766174285755,13.87753382571477
93750,81.62499999999825,81.62499999999825,81.62499999999825,183.30504999990578,182.76855974801086,183.8415402518007,13.192150000000261,12.470377430071176,13.913922569929346
95000,81.62499999999825,81.62499999999825,81.62499999999825,185.39049999990388,184.86093788090528,185.92006211890248,13.226650000000264,12.504415437753305,13.948884562247223
96250,81.62499999999825,81.62499999999825,81.62499999999825,187.48719999990197,186.9492171591262,188.02518284067776,13.260500000000265,12.537834019974303,13.983165980026227
97500,81.62499999999825,81.62499999999825,81.62499999999825,189.62019999990002,189.06059736797627,190.17980263182378,13.292500000000267,12.569295160484515,14.015704839516019
98750,81.62499999999825,81.62499999999825,81.62499999999825,191.78324999989806,191.21420481620413,192.352295183592,13.325350000000267,12.601419575951345,14.049280424049188
100000,81.62499999999825,81.62499999999825,81.62499999999825,193.8559999998962,193.27542114385665,194.43657885593575,13.357800000000271,12.63332455995255,14.082275440047992
101250,81.62499999999825,81.62499999999825,81.62499999999825,196.03044999989422,195.44153885306218,196.61936114672625,13.390900000000272,12.665951299690503,14.11584870031004
102500,81.62499999999825,81.62499999999825,81.62499999999825,198.07079999989236,197.46512397838447,198.67647602140025,13.421850000000273,12.696142474616249,14.147557525384297
103750,81.62499999999825,81.62499999999825,81.62499999999825,200.21869999989042,199.6130871513456,200.82431284843523,13.449950000000275,12.723591660856675,14.176308339143874
105000,81.62499999999825,81.62499999999825,81.62499999999825,202.39469999988845,201.79098197076706,202.99841802900983,13.478500000000274,12.751521419806455,14.205478580194093
106250,81.62499999999825,81.62499999999825,81.62499999999825,204.5011499998865,203.90139638105006,205.10090361872295,13.507350000000274,12.779627298292528,14.23507270170802
107500,81.62499999999825,81.62499999999825,81.62499999999825,206.58959999988463,205.98187449748906,207.1973255022802,13.533350000000276,12.804939415181678,14.261760584818873
108750,81.62499999999825,81.62499999999825,81.62499999999825,208.62594999988275,208.01005043320268,209.24184956656282,13.561400000000276,12.83279558446092,14.290004415539633
110000,81.62499999999825,81.62499999999825,81.62499999999825,210.70904999988088,210.09646126503924,211.3216387347225,13.593650000000277,12.864845479178184,14.32245452082237
111250,81.62499999999825,81.62499999999825,81.62499999999825,212.78874999987897,212.15570205630527,213.42179794345267,13.623400000000279,12.894332625358066,14.352467374642492
112500,81.62499999999825,81.62499999999825,81.62499999999825,214.79679999987715,214.15612059203295,215.43747940772136,13.652750000000278,12.92327175358373,14.382228246416826
113750,81.62499999999825,81.62499999999825,81.62499999999825,216.89719999987523,216.24111692463597,217.55328307511448,13.68185000000028,12.952074129277007,14.411625870723553
115000,81.62499999999825,81.62499999999825,81.62499999999825,219.0195499998733,218.3600252050214,219.6790747947252,13.71130000000028,12.981104068012899,14.441495931987662
116250,81.62499999999825,81.62499999999825,81.62499999999825,221.17124999987135,220.5004920749742,221.8420079247685,13.738800000000284,13.008284455879537,14.46931554412103
117500,81.62499999999825,81.62499999999825,81.62499999999825,223.2941499998694,222.61806512139393,223.97023487834488,13.767100000000285,13.036378752660957,14.497821247339614
118750,81.62499999999825,81.62499999999825,81.62499999999825,225.4014499998675,224.71532118618615,226.08757881354887,13.795400000000287,13.064553936809945,14.526246063190628
120000,81.62499999999825,81.62499999999825,81.62499999999825,227.45134999986564,226.7491684251193,228.15353157461197,13.824600000000286,13.093353352144714,14.555846647855859
121250,81.62499999999825,81.62499999999825,81.62499999999825,229.44014999986382,228.72131475562657,230.15898524410107,13.851750000000289,13.120018987522874,14.583481012477703
122500,81.62499999999825,81.62499999999825,81.62499999999825,231.5531999998619,230.82858170076025,232.27781829896355,13.880900000000288,13.148706794071627,14.61309320592895
123750,81.62499999999825,81.62499999999825,81.62499999999825,233.59774999986007,232.86251033105825,234.3329896686619,13.908250000000288,13.175702365202739,14.640797634797838
125000,81.62499999999825,81.62499999999825,81.62499999999825,235.68324999985816,234.93300840451178,236.43349159520454,13.935200000000291,13.202096269001704,14.668303730998879
126250,81.62499999999825,81.62499999999825,81.62499999999825,237.77864999985624,237.02597266126133,238.53132733845115,13.960200000000292,13.226705772058278,14.693694227942306
127500,81.62499999999825,81.62499999999825,81.62499999999825,239.82544999985438,239.06377956986967,240.5871204298391,13.98575000000029,13.251974649828174,14.719525350172407
128750,81.62499999999825,81.62499999999825,81.62499999999825,241.82364999985256,241.06003398479098,242.58726601491415,14.012850000000293,13.278886406323165,14.746813593677421
130000,81.62499999999825,81.62499999999825,81.62499999999825,243.83684999985076,243.0684803607467,244.60521963895482,14.040650000000294,13.30656577818223,14.774734221818358
131250,81.62499999999825,81.62499999999825,81.62499999999825,245.9444999998488,245.16396205565766,246.72503794403994,14.070500000000296,13.336165468233293,14.804834531767298
132500,81.62499999999825,81.62499999999825,81.62499999999825,248.06944999984688,247.2838026218847,248.85509737780907,14.095350000000295,13.36074560136113,14.82995439863946
133750,81.62499999999825,81.62499999999825,81.62499999999825,250.16619999984496,249.37552521093548,250.95687478875445,14.119150000000296,13.384150697262355,14.854149302738238
135000,81.62499999999825,81.62499999999825,81.62499999999825,252.1240999998432,251.32564423843363,252.92255576125277,14.143000000000296,13.40760888575625,14.87839111424434
136250,81.62499999999825,81.62499999999825,81.62499999999825,254.07399999984145,253.26126653688019,254.8867334628027,14.165900000000295,13.430075037351859,14.901724962648732
137500,81.62499999999825,81.62499999999825,81.62499999999825,256.0079499998397,255.18964576319485,256.82625423648454,14.189750000000295,13.453374864435693,14.926125135564897
138750,81.62499999999825,81.62499999999825,81.62499999999825,257.89004999983797,257.0625755487851,258.71752445089083,14.214100000000293,13.477182397805686,14.9510176021949
140000,81.62499999999825,81.62499999999825,81.62499999999825,259.8424999998362,259.0135766976497,260.67142330202273,14.236900000000297,13.499460559651583,14.974339440349011
141250,81.62499999999825,81.62499999999825,81.62499999999825,261.8054499998344,260.95600084946443,262.6548991502044,14.257000000000296,13.519180628987018,14.994819371013575
142500,81.62499999999825,81.62499999999825,81.62499999999825,263.88114999983253,263.0287049903358,264.73359500932924,14.278400000000294,13.540062046392746,15.016737953607842
143750,81.62499999999825,81.62499999999825,81.62499999999825,265.9192999998307,265.07011315461966,266.7684868450417,14.300250000000295,13.561509475526371,15.038990524474219
145000,81.62499999999825,81.62499999999825,81.62499999999825,267.8775999998289,267.0196084512852,268.73559154837255,14.321850000000294,13.582681727121027,15.061018272879561
146250,81.62499999999825,81.62499999999825,81.62499999999825,269.92899999982706,269.0735566892714,270.7844433103827,14.344200000000294,13.604465234129181,15.083934765871406
147500,81.62499999999825,81.62499999999825,81.62499999999825,271.9281999998252,271.0628299717718,272.7935700278786,14.367300000000293,13.627172194288411,15.107427805712176
148750,81.62499999999825,81.62499999999825,81.62499999999825,273.9719499998234,273.10078606259407,274.8431139370527,14.390450000000293,13.649997534263864,15.130902465736721
150000,81.62499999999825,81.62499999999825,81.62499999999825,275.96809999982156,275.09569371189673,276.8405062877464,14.413400000000292,13.672588835659388,15.154211164341197
151250,81.62499999999825,81.62499999999825,81.62499999999825,277.9996499998197,277.1290089227249,278.87029107691455,14.434400000000291,13.693311252469217,15.175488747531366
152500,81.62499999999825,81.62499999999825,81.62499999999825,279.9869999998179,279.11536016883946,280.85863983079633,14.454250000000291,13.712733960222675,15.195766039777908
153750,81.62499999999825,81.62499999999825,81.62499999999825,281.9342999998161,281.05258197696713,282.8160180226651,14.47325000000029,13.731251448533515,15.215248551467065
155000,81.62499999999825,81.62499999999825,81.62499999999825,283.88789999981435,282.998729670437,284.7770703291917,14.494650000000288,13.752194892167855,15.23710510783272
156250,81.62499999999825,81.62499999999825,81.62499999999825,285.82624999981255,284.92196766710555,286.73053233251954,14.51410000000029,13.771200410621622,15.256999589378959
