turn,qucb_mean,ucb_mean,thomp_mean
142500,70.89759254780226,239.39312812922614,62.1069728843079
143750,71.0822823397251,240.75988015902578,62.319118667315585
145000,71.26697213164793,242.08919422499443,62.5324385153132
146250,71.4516619235708,243.49551548105836,62.744419174540596
147500,71.62733478839614,244.77553928871728,62.95606301725311
148750,71.74649458687777,246.07866434652342,63.16231578669961
150000,71.86565438535942,247.27722921359847,63.367132334249156
151250,71.98481418384108,248.5347610505157,63.57113568383493
152500,72.10397398232274,249.95422317625577,63.77359513016315
153750,72.22313378080442,251.4216104365713,63.97578062591252
155000,72.34229357928608,252.7457196132511,64.17633756465368
156250,72.46145337776774,254.13565078137043,64.37636770357321
157500,72.5806131762494,255.49184801984876,64.5722249467017
158750,72.69977297473106,256.6857219291628,64.76558241630812
160000,72.81893277321272,258.01818128012445,64.96109013908425
161250,72.93809257169441,259.32445959130695,65.1553094034437
162500,73.05725237017607,260.563259180161,65.34728349433564
163750,73.17664225094438,261.9108400875762,65.53771175205627
165000,73.30281675328696,263.3072687304301,65.72899837440181
166250,73.42899125562955,264.69431268372335,65.91948568436699
167500,73.55516575797213,265.9804756726745,66.10845023983536
168750,73.68134026031473,267.20477422377377,66.2984535842874
170000,73.80751476265732,268.484922662718,66.48828363128199
171250,73.93368926499991,269.77790138989934,66.67814558949289
172500,74.05986376734252,271.0212031283396,66.86737099058611
173750,74.18603826968513,272.2237773646695,67.05659636205714
175000,74.31221277202773,273.4604191177776,67.24441707098197
176250,74.43838727437036,274.6328073596721,67.42982239338238
177500,74.56456177671298,275.9458862931711,67.61012402175997
178750,74.6907362790556,277.2108898769871,67.79085464331541
180000,74.8169107813982,278.67529147790424,67.9673618820893
181250,74.94308528374081,279.8537852110266,68.14382900190829
182500,75.06925978608342,281.0051932749993,68.31760181748598
183750,75.19543428842604,282.1591935845197,68.49095941973556
185000,75.32160879076865,283.37617583139627,68.66471074638758
186250,75.44778329311124,284.57109208224585,68.84045079369497
187500,75.57395779545385,285.82178785550667,69.01281798019676
188750,75.70013229779646,287.01571303146216,69.18380511785537
190000,75.82630680013906,288.2413701992458,69.35716423680773
191250,75.95248130248167,289.4863576001873,69.52872578190618
192500,76.07865580482428,290.63361119311395,69.69797593806291
193750,76.20483030716689,291.8053892261761,69.86503019555126
195000,76.33100480950948,293.0263157808817,70.03158838733881
196250,76.45717931185207,294.0760311625886,70.19870475133438
197500,76.5344841242098,295.28318799374915,70.36506493918826
198750,76.6011195305669,296.4359902291255,70.53348065095044
200000,76.66775493692404,297.4737506900427,70.7036650909007
201250,76.73439034328115,298.499515514047,70.87103162649431
202500,76.80102574963827,299.4373553816515,71.03483816248564
203750,76.86766115599538,300.4227845355751,71.20109898203167
205000,76.9342965623525,301.4969703123981,71.37178772330141
206250,77.00093196870962,302.52416352196565,71.54464802810915
207500,77.06756737506673,303.60196590785677,71.71502013309454
208750,77.13420278142387,304.7616014757795,71.8847028484659
210000,77.20083818778097,305.8359807415818,72.05161567667876
211250,77.26747359413811,307.0268751693569,72.21683388040506
212500,77.33410900049523,308.2314799245935,72.3811544342494
213750,77.40074440685238,309.36439287202995,72.54290372334869
215000,77.4673798132095,310.5305223805182,72.7025178597407
216250,77.53401521956664,311.8020330334461,72.86374320514194
217500,77.60065062592378,313.005087401606,73.02363051012401
218750,77.66728603228093,314.16493165927056,73.1815289703595
220000,77.73392143863805,315.38037692242017,73.33903339087063
221250,77.80055684499519,316.661455131009,73.49500487781897
222500,77.86719225135231,317.8000910238635,73.64824794682436
223750,77.93382765770944,318.8904192222834,73.80216267042627
225000,78.00046306406655,320.03111892189617,73.95506579821438
226250,78.06709847042369,321.0007015062717,74.10661205205322
227500,78.13373387678081,322.12681603302775,74.25938033270278
228750,78.20036928313793,323.18008912975057,74.41057991762897
230000,78.26700468949505,324.09650215527546,74.56103789476484
231250,78.33364009585219,325.11724866010894,74.71307328136066
232500,78.40027550220931,326.24799870683506,74.86384936355114
233750,78.46691090856642,327.28138076462227,75.0131588406889
235000,78.53354631492356,328.2150572757569,75.16243044243282
236250,78.60018172128068,329.24700554442614,75.3105711056227
237500,78.66681712763781,330.36509147305094,75.46159484833609
238750,78.73345253399494,331.47823119858333,75.60966678891498
240000,78.80008794035207,332.7118347098705,75.75803335444152
241250,78.86672334670918,333.7924340545125,75.90584120071576
242500,78.93335875306633,334.89988770441397,76.05240207177312
243750,78.99999415942345,335.95498408793344,76.19740420494743
245000,79.06662956578059,337.00633720881154,76.3445557719079
246250,79.13326497213771,338.0284718357818,76.48996800402413
247500,79.19990037849486,339.0417270956876,76.63391065031833
248750,79.26653578485198,339.9807505805112,76.77678174074013
