turn,qucb_mean,qucb_low,qucb_high,ucb_mean,ucb_low,ucb_high,thomp_mean,thomp_low,thomp_high
17500,159.45560000000359,157.83392767250353,161.07727232750364,201.5274,199.64401801391153,203.41079155640097,105.9224,102.69881267108191,109.1459901853634
18750,168.3237000000069,166.18508434441884,170.46231565559498,213.6418,211.55736344009537,215.72623641342025,110.0,106.48930443579525,113.51069556420475
20000,170.07370000000566,167.75792501287657,172.38947498713475,226.1134,223.83566336497796,228.39114327564704,114.468796,110.61531789168129,118.32227366105309
21250,171.62710000000462,169.07019899420948,174.18400100579976,238.0035,235.65035834850383,240.3566301768868,119.526794,115.2673600063321,123.7862288608554
22500,173.01130000000364,170.22230554069736,175.80029445930992,250.5764,248.14087804094095,253.01192347273093,124.2528,119.63727807781291,128.86832189777303
23750,173.76130000000367,171.01660158542873,176.5059984145786,262.1395,259.6524891916723,264.62650250754643,128.27,123.35997350917258,133.18003503574928
25000,177.25040000000448,174.82755687122665,179.6732431287823,273.8954,271.2748438383227,276.5159276460523,132.3236,127.11642851160829,137.53075776768858
26250,183.375400000006,181.3327210577812,185.4180789422308,285.5142,282.82028266383725,288.208098683819,136.854,131.28863994769648,142.41936786480352
27500,190.1553000000011,188.21739649126002,192.09320350874216,295.823,293.0954559163661,298.5505401773839,141.4744,135.54544574542388,147.40334575848237
28750,197.23609999999556,195.21108028992856,199.26111971006256,306.10458,303.3567468163233,308.8524206641454,146.0332,139.76062392977457,152.30578232022543
30000,204.98609999999135,202.6655229039911,207.3066770959916,317.26038,314.44065178524187,320.08010016788313,150.2604,143.65618261453088,156.86463037375037
31250,208.0922999999896,205.5922198402454,210.59238015973378,328.7942,325.8181689029855,331.7702100032645,154.0596,147.16824027959836,160.95096138055789
32500,208.0922999999896,205.5922198402454,210.59238015973378,339.045,336.00390418745087,342.0861226680179,157.1704,150.06119124561351,164.27959854930836
33750,208.0922999999896,205.5922198402454,210.59238015973378,349.2073,346.06583923081735,352.3487725855889,159.9164,152.59656837914204,167.23622581031108
35000,208.0922999999896,205.5922198402454,210.59238015973378,359.6413,356.4417757779884,362.8408169954491,162.81479,155.24419559428756,170.3853820424312
36250,208.0922999999896,205.5922198402454,210.59238015973378,369.39923,366.05358812222937,372.74487379183313,165.7896,157.96927917469034,173.60991394054403
37500,208.0922999999896,205.5922198402454,210.59238015973378,378.535,375.1163897894601,381.9536175347587,168.3076,160.27591836218565,176.33928549523623
38750,208.0922999999896,205.5922198402454,210.59238015973378,388.7785,385.240704602355,392.3163022335825,171.0768,162.8049049810091,179.34868998969404
40000,208.0922999999896,205.5922198402454,210.59238015973378,398.2059,394.66491290215214,401.7468912970666,173.4048,164.9418998460593,181.86770098401882
41250,208.19349999998948,205.72025647317608,210.6667435268029,408.8933,405.26823799376547,412.51838309998453,175.88359,167.20699379045803,184.56018760602635
42500,208.44349999998926,206.02882020912264,210.85817979085587,419.3811,415.6027995960521,423.1594074351979,178.2076,169.3158283469986,187.09936330339204
43750,210.7115999999872,208.55721533441096,212.86598466556342,429.155,425.23953782216387,433.0704597364299,180.6236,171.51473218199334,189.73246020081916
45000,213.65179999998466,211.74824887738188,215.55535112258744,437.93518,433.92326933213997,441.94709199598503,183.24481,173.89316567001228,192.59645835342522
46250,217.02679999998264,215.28293802045698,218.7706619795083,446.7418,442.6741636256844,450.80941791728435,185.53241,175.96973435815266,195.09508497778484
47500,219.72199999998165,217.89372387867056,221.55027612129274,456.1823,452.0501243812576,460.3144996421799,187.6448,177.89426612158678,197.39534569481947
48750,221.72199999998054,219.49760298941706,223.94639701054402,465.6861,461.51357230376885,469.85862007904365,189.6444,179.7274554011645,199.56133244063238
50000,222.11249999998017,219.78205179071702,224.44294820924333,475.0343,470.84016088596053,479.22844262966447,191.35199,181.29407237955272,201.40990711263478
51250,222.2099999999801,219.8472423917713,224.57275760818894,485.8432,481.5039715746485,490.182429792539,192.73721,182.5893540880018,202.88507218152944
52500,222.2099999999801,219.8472423917713,224.57275760818894,494.525,490.0739931004486,498.97599469252015,194.06279,183.844065409814,204.28151442417038
53750,222.2099999999801,219.8472423917713,224.57275760818894,503.74878,499.1521671064568,508.3453914872932,195.1044,184.84177248575466,205.3670287837766
55000,222.2099999999801,219.8472423917713,224.57275760818894,511.9696,507.23008647394397,516.709122510431,196.1536,185.8714337833991,206.43575615800714
56250,222.2099999999801,219.8472423917713,224.57275760818894,521.0468,516.2082116725509,525.8854162571366,197.226,186.92054540107466,207.5314504485347
57500,222.2099999999801,219.8472423917713,224.57275760818894,530.1709,525.274597786603,535.067199088397,198.2836,187.96275512482887,208.60444458220238
58750,222.2099999999801,219.8472423917713,224.57275760818894,539.0068,534.0543747779459,543.9591750267416,199.542,189.2085106825639,209.8755042100142
